962	which asian ethnic background patients were born before the year 2152?
963	out of the total  patients who died in or before the year 2174, which of them had neoplasm of uncertain behavior of other lymphatic and hematopoietic tissues\bone marrow transplant as their primary disease?
964	get me the  female patients who had elective hospital admission.
965	which patients are diagnosed with icd9 code 41400?
966	tell me the  elective hospital admission patients who have a prescription for fluconazole.
967	which patients born before year 2170 have lab test fluid as other body fluid?
968	get the  patients with chest pain as their primary disease who were born before 2112.
969	which patients are primarily suffering from colangitis?
970	which of the male patients had dysthymic disorder?
971	which are the  patients who had other endoscopy of small intestine and died on or before 2115?
972	which  patients with primary disease as squamous cell carcinoma oral tongue/sda stayed in the hospital for more than 6 days ?
973	which patients admitted before 2133 were primarily diagnosed for s/p hanging?
974	give the  patients whose language is spanish and born before the year 2074?
975	give the  patients diagnosed with staph pneumia nec who stayed in the hospital for more than 16 days.
976	which female patients followed the procedure icd9 code 5783?
977	which patients stayed in hospital for more than 30 days and were tested with metamyelocytes in lab?
978	which patients admitted via physician referral/normal delivery have the diagnoses of 29-30 completed weeks of gestation?
979	provide the  patients whose diagnosis long title is sinoatrial node dysfunction
980	which patients used the drug name capso fungin?
981	the  patients diagnosed with sepsis.
982	which unmarried patients have diagnoses icd9 code 496?
983	which widow patients have ou route of drug administration?
984	find the  married patients who had a lab test for folate.
985	which male patients have diagnoses icd9 code 1418?
986	which patients on continuous invasive mechanical ventilation for more than or equal to 96 consecutive hours had medicaid insurance?
987	the  patients born before 2109 who have citrate dextrose 3% (acd-a) crrt prescription.
988	which patients born before the year 2112 have atrial flutter as the diagnosis short title?
989	provide the  patients who were admitted via emergency hospital room and diagnosed with acute diastolic heart failure.
990	specify the total  patients who had icd9 code 4105
991	find the patients aged less than 64 years old with procedure icd9 code 4311.
992	which patients were born before the year 2071 with an item id 50953?
993	which of the patients admitted to emergency had icd9 code 6549?
994	which are the total  patients who had arthrocentesis?
995	find the  patients who died and had a drug code of zosy4fpb.
996	which patients are diagnosed with unspecified problem with head, neck, or trunk and treated with base drug type?
997	provide the  patients whose primary disease is stemi and who have died before or in year 2183.
998	give the  patients whose diagnosis short title is opioid dependence-contin and lab test category is blood gas.
999	provide me the  patients admitted before the year 2162 who have been diagnosed with blood in feces.
1000	which newborn patients stayed in the hospital for more than 20 days?
1001	the  patients who died in or before year 2112 and used the drug named dextrose 50%
1002	which patients whose primary disease is ruq pain stayed in the hospital for more than 15 days?
1003	the  patients who are male and their diagnoses icd9 code is 28521.
1004	which patients are admitted under urgency and tested for blood gas in lab?
1005	which patients speak cape language and are under 71 years of age?
1006	which patients died and were diagnosed with proteus infection nos?
